article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
JALEO_1981_06::A9,jaleo,Jaleo,JALEO_1981_06,1981,COMM_02,COMM,"The text mentions contact with artists and aficionados, but it does not clearly grant those community actors authority to recognize or judge flamenco.",23
JALEO_1981_06::A10,jaleo,Jaleo,JALEO_1981_06,1981,COMM_02,COMM,"Mairena's local respect and the role of nuclei of aficionados suggest community recognition, but the strongest discourse work is ranking and tradition-rooted legitimation.",25
JALEO_1981_06::A10,jaleo,Jaleo,JALEO_1981_06,1981,AUTH_01,AUTH,"The phrase 'authentic cantaor' appears, but the fuller evidence is better captured by continuity, preservation, and roots under AUTH_03.",19
JALEO_1981_06::A11,jaleo,Jaleo,JALEO_1981_06,1981,AUTH_02,AUTH,"The review discusses acceptance of non-flamencos and true duende, but it is framed as critical boundary debate rather than a direct purity/impurity exclusion claim.",26
JALEO_1981_06::A12,jaleo,Jaleo,JALEO_1981_06,1981,CRIT_03,CRIT,"The phrase 'one of the best' has ranking force, but it is best captured as part of the broader critical evaluation rather than a separate canon-forming hierarchy.",28
JALEO_1981_06::A12,jaleo,Jaleo,JALEO_1981_06,1981,AUTH_04,AUTH,"The restaurant is described as cozy and intimate, but the passage does not clearly make intimacy a marker of authenticity.",20
JALEO_1981_06::A14,jaleo,Jaleo,JALEO_1981_06,1981,COMM_02,COMM,"Catalina's enthusiasm and cultural promotion suggest community involvement, but the passage does not clearly grant her authority to judge or define flamenco.",23
JALEO_1981_06::A14,jaleo,Jaleo,JALEO_1981_06,1981,CRIT_01,CRIT,"The text calls the food excellent and the hostess enthusiastic, but these are venue praises rather than sustained critical evaluation of flamenco performance.",23
JALEO_1981_06::A16,jaleo,Jaleo,JALEO_1981_06,1981,AUTH_03,AUTH,"The entry notes development in Andalucía and musical influences, but the passage is primarily definitional rather than using roots to authorize present value.",23
JALEO_1981_06::A16,jaleo,Jaleo,JALEO_1981_06,1981,CRIT_02,CRIT,"Terms such as accentuation and weeping quality appear, but they are presented as definitions rather than evaluative criteria.",18
JALEO_1981_07::A1,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_01,CRIT,"The ending says some dances are now done well, but the strongest visible discourse concerns roots, childhood transmission, and community formation.",21
JALEO_1981_07::A1,jaleo,Jaleo,JALEO_1981_07,1981,PED_03,PED,"The Morca Academy advertisement mentions an in-depth study and master teacher, but it is promotional copy appended to the article and less central than the memoir's embodied transmission.",30
JALEO_1981_07::A2,jaleo,Jaleo,JALEO_1981_07,1981,COMM_03,COMM,"Gypsy juergas and improvised participation suggest a valued participatory setting, but the stronger discourse function is embodied transmission and authenticity.",20
JALEO_1981_07::A2,jaleo,Jaleo,JALEO_1981_07,1981,COMM_04,COMM,"The text repeatedly frames Carolina through gypsy identity and gendered appearance, but much of this is descriptive or exoticizing rather than clearly defining authority or belonging.",26
JALEO_1981_07::A2,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_02,CRIT,"Terms such as soul, deep chords, melancholy, passion, and vitality appear, but the passage's main work is evaluative praise and lived-transmission authenticity rather than a separate aesthetic-criteria argument.",31
JALEO_1981_07::A3,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_03,CRIT,"The expected winner and memorable past players suggest ranking, but the visible excerpt does not yet firmly construct a hierarchy beyond ordinary competition speculation.",24
JALEO_1981_07::A4,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_01,CRIT,"The author prefers pegs and criticizes poor maintenance, but the main discourse function is instruction plus tradition-preservation rather than broad critical evaluation.",23
JALEO_1981_07::A5,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_01,CRIT,"The article praises Holloway's development and technical ability, but the clearest discourse work is boundary challenge and pedagogical transmission.",20
JALEO_1981_07::A5,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_02,CRIT,"Compás and aire are used to explain improvement, but they are embedded in a learning narrative rather than a separate evaluative criteria passage.",23
JALEO_1981_07::A5,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_03,CRIT,"Rafael Riqueni is called a virtuoso and competition winner, but this is background authority for influence rather than central canon/ranking work.",22
JALEO_1981_07::A6,jaleo,Jaleo,JALEO_1981_07,1981,HERIT_03,HERIT,"The Archive and concern over a disappearing tradition suggest safeguarding, but the passage lacks explicit public heritage framing or institutional heritage responsibility.",22
JALEO_1981_07::A6,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_04,CRIT,"The narrator exercises expert judgment in renaming the pregón as toná litúrgica, but the stronger evidence lies in tradition continuity and aesthetic criteria.",23
JALEO_1981_07::A6,jaleo,Jaleo,JALEO_1981_07,1981,COMM_02,COMM,"Montesino's family of aficionados is mentioned, but their authority to recognize or judge flamenco is not developed.",18
JALEO_1981_07::A7,jaleo,Jaleo,JALEO_1981_07,1981,COMM_02,COMM,"The article names Ohio flamencos, juergas, and home/community events, but mostly reports social activity without clearly granting community authority or defining belonging.",23
JALEO_1981_07::A7,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_01,CRIT,"Words like 'joyous' and 'fantastic' praise the year/events, but the passage lacks developed critical judgment of flamenco quality.",19
JALEO_1981_07::A8,jaleo,Jaleo,JALEO_1981_07,1981,PED_02,PED,"The speaker contrasts written music with playing from the heart, but the passage does not clearly describe oral, embodied, or lineage-based transmission.",23
JALEO_1981_07::A8,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_03,CRIT,"The fictional interview invokes superlatives such as 'greatest living exponent' and 'genio,' but these are part of satire and overlap with the stronger authenticity and insider/outsider boundary codes.",29
JALEO_1981_07::A8,jaleo,Jaleo,JALEO_1981_07,1981,AUTH_03,AUTH,"Tradition is invoked in judging North American guitarists, but the passage mainly uses it to draw an insider/outsider boundary rather than to develop a continuity or roots claim.",29
JALEO_1981_07::A9,jaleo,Jaleo,JALEO_1981_07,1981,COMM_03,COMM,"The review describes a tavern scene and nightclub setting, but these are staged scenes rather than a socially meaningful public/private or participatory contrast.",24
JALEO_1981_07::A9,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_03,CRIT,"Phrases such as 'mastery' and 'great singing' elevate performers, but they do not construct a broader canon or hierarchy beyond review praise.",22
JALEO_1981_07::A10,jaleo,Jaleo,JALEO_1981_07,1981,COMM_02,COMM,"The article names enthusiastic aficionados, but it does not clearly present them as authorities who recognize, judge, or sustain flamenco beyond attendance.",22
JALEO_1981_07::A10,jaleo,Jaleo,JALEO_1981_07,1981,AUTH_04,AUTH,"The juerga setting is social and convivial, but the text does not explicitly frame intimacy or co-presence as more authentic flamenco.",22
JALEO_1981_07::A11,jaleo,Jaleo,JALEO_1981_07,1981,AUTH_02,AUTH,"Pohren calls Fosforito a 'purist,' but the excerpt does not clearly draw a purity boundary against impure or illegitimate flamenco.",20
JALEO_1981_07::A11,jaleo,Jaleo,JALEO_1981_07,1981,AUTH_03,AUTH,"The article mentions schools, cantes, and regional repertoires, but the main discourse function is critical canonization rather than tradition/continuity as a separate claim.",24
JALEO_1981_07::A11,jaleo,Jaleo,JALEO_1981_07,1981,COMM_04,COMM,"The article identifies Fosforito as non-gypsy and discusses gypsy and andaluz-inspired cante, but it does not use identity framing to define belonging or authority in a sufficiently explicit way.",31
JALEO_1981_07::A12,jaleo,Jaleo,JALEO_1981_07,1981,PED_03,PED,"The article advertises dance workshops and class information, but this is mainly administrative listing rather than evaluative discourse about access to flamenco knowledge.",23
JALEO_1981_07::A12,jaleo,Jaleo,JALEO_1981_07,1981,PED_01,PED,"Rosa Montoya is described as active as a teacher, but the passage does not clearly position her teaching as authoritative or explain a transmission method.",25
JALEO_1981_07::A12,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_03,CRIT,"The biography names Ramón Montoya as a great guitarist and Ciro as renowned, but these references mainly support event promotion rather than constructing a sustained canon or hierarchy.",28
JALEO_1981_07::A13,jaleo,Jaleo,JALEO_1981_07,1981,COMM_02,COMM,"The text mentions regulars, performing members, and Cuadro C, but it does not clearly grant them authority to recognize, judge, or sustain flamenco beyond participation.",25
JALEO_1981_07::A13,jaleo,Jaleo,JALEO_1981_07,1981,AUTH_04,AUTH,"The juerga is intimate and home-based, but the text does not explicitly frame intimacy as evidence of more authentic flamenco.",21
JALEO_1981_07::A14,jaleo,Jaleo,JALEO_1981_07,1981,PED_03,PED,"Jan's study with Jim Owen and her joining Jaléistas indicate learning access, but they are biographical facts without a developed transmission or access claim.",25
JALEO_1981_07::A14,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_01,CRIT,"Rosa Montoya is called an exciting artist, but this is brief promotional praise without substantive critical evaluation.",17
JALEO_1981_07::A14,jaleo,Jaleo,JALEO_1981_07,1981,COMM_02,COMM,"Cuadros and members are asked to help organize the event, but the text does not clearly make them authorities over flamenco knowledge or recognition.",24
JALEO_1981_07::A15,jaleo,Jaleo,JALEO_1981_07,1981,PED_01,PED,"Pepe de la Matrona is used as a source of explanation, but the passage does not clearly frame him as a teacher or pedagogical authority rather than as a cited memoir source.",32
JALEO_1981_07::A15,jaleo,Jaleo,JALEO_1981_07,1981,CRIT_04,CRIT,"The passage cites Pepe de la Matrona as an authoritative voice, but the stronger function is aesthetic definition and aficionado judgment rather than critic/expert authority.",26
JALEO_1981_08::A1,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The article praises Pepe's good voice, talent, and promise, but these evaluative details are subsumed by the stronger career-hierarchy code.",22
JALEO_1981_08::A1,jaleo,Jaleo,JALEO_1981_08,1981,COMM_02,COMM,"Afición is mentioned as part of Pepe's artistic development, but it does not clearly position aficionados or a community as judging or authorizing him.",25
JALEO_1981_08::A1,jaleo,Jaleo,JALEO_1981_08,1981,COMM_04,COMM,"The phrase 'like a good Andaluz' links flamenco effort to Andalusian identity, but it is brief and not enough to emit identity-group framing.",24
JALEO_1981_08::A2,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_04,CRIT,"The editor defines what is and is not the magazine's proper function, but the main discourse concerns pedagogical mediation rather than expert critical judgment.",25
JALEO_1981_08::A2,jaleo,Jaleo,JALEO_1981_08,1981,PED_01,PED,"The editor claims editorial authority over what Jaleo should supply, but this does not clearly authorize a teacher, school, or method in the PED_01 sense.",25
JALEO_1981_08::A3,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The reader says he is happy with the album and enjoys Jaleo, but this is generic appreciation rather than developed critical evaluation.",22
JALEO_1981_08::A3,jaleo,Jaleo,JALEO_1981_08,1981,HERIT_03,HERIT,"The Archivo translation and recording documentation might support preservation work, but the visible text frames it as information access rather than public heritage safeguarding.",24
JALEO_1981_08::A4,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_03,CRIT,"The biography lists famous tablaos, companies, and collaborators, but it mostly establishes career chronology rather than a clear canon or hierarchy.",21
JALEO_1981_08::A4,jaleo,Jaleo,JALEO_1981_08,1981,PED_03,PED,"Estrella is described as renowned as a teacher, but the passage does not develop institutional or transnational learning access beyond that brief statement.",23
JALEO_1981_08::A4,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_03,AUTH,"The discussion of origins could support roots discourse, but the visible passage mainly explains components of flamenco rather than using origins to authorize present value.",25
JALEO_1981_08::A5,jaleo,Jaleo,JALEO_1981_08,1981,COMM_03,COMM,"The evidence window mentions café de cante/tablaos, but the venue reference concerns professionalization history rather than a public/private participatory contrast.",22
JALEO_1981_08::A5,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_03,CRIT,"Named maestros and first soloist status imply hierarchy, but the stronger visible functions are historical continuity, lineage transmission, and aesthetic criteria.",21
JALEO_1981_08::A6,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_03,CRIT,"Enrique calls himself the dean and is described as a personality/living book, but the stronger claims concern pedagogical authority and anti-institutional learning.",24
JALEO_1981_08::A6,jaleo,Jaleo,JALEO_1981_08,1981,PED_02,PED,"The lesson scene is embodied and repetitive, but the excerpt mainly emphasizes teacher authority and institutional contrast rather than oral/lineage transmission.",22
JALEO_1981_08::A6,jaleo,Jaleo,JALEO_1981_08,1981,COMM_01,COMM,"Enrique draws a boundary between himself and academies, but it is a pedagogical/institutional boundary rather than a broader insider/outsider flamenco belonging boundary.",24
JALEO_1981_08::A7,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_01,AUTH,"The passage refers to a deeper understanding of what flamenco is about, but it does not explicitly make a genuineness or proper-flamenco authenticity claim.",25
JALEO_1981_08::A7,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The article criticizes over-counting dancers, but the stronger and more specific discourse is aesthetic criteria for dance quality.",19
JALEO_1981_08::A8,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The visible article text evokes Santa Fe flamenco atmosphere, but it does not include a clear evaluative judgment beyond descriptive scene-setting.",22
JALEO_1981_08::A8,jaleo,Jaleo,JALEO_1981_08,1981,PED_02,PED,"Pedro Cortés is said to come from a family of flamenco guitarists, but the passage does not describe lineage transmission or learning.",22
JALEO_1981_08::A9,jaleo,Jaleo,JALEO_1981_08,1981,PED_03,PED,"The article explains the origin of a term to readers, but it is not primarily about access to learning across institutions or boundaries.",23
JALEO_1981_08::A9,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The phrase 'most absurd' is evaluative, but the evaluation concerns explanations of a term and is better captured by expert/critical authority.",22
JALEO_1981_08::A11,jaleo,Jaleo,JALEO_1981_08,1981,COMM_02,COMM,"The questionnaire asks participants to report involvement and activities, but it does not clearly construct community authority, belonging, or recognition.",20
JALEO_1981_08::A11,jaleo,Jaleo,JALEO_1981_08,1981,HERIT_03,HERIT,"The request could support directory/archive building, but there is no explicit safeguarding, memory, or public heritage frame.",18
JALEO_1981_08::A12,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_03,CRIT,"Antonio Mairena and Melchor de Marchena are major names, but the visible text only reports deaths and does not rank, evaluate, or canonize them.",24
JALEO_1981_08::A12,jaleo,Jaleo,JALEO_1981_08,1981,HERIT_03,HERIT,"The notice could become memorial discourse in a fuller article, but this visible text is too short and only states that they died.",23
JALEO_1981_08::A13,jaleo,Jaleo,JALEO_1981_08,1981,COMM_02,COMM,"The item lists juerga participants and performers, but it does not construct community authority, belonging, recognition, or judgment.",18
JALEO_1981_08::A13,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"Guest artist is a role label, not an evaluative judgment of flamenco quality.",13
JALEO_1981_08::A14,jaleo,Jaleo,JALEO_1981_08,1981,COMM_03,COMM,"The juerga is home-based and member-organized, but the visible passage is mostly logistical and community-service oriented rather than focused on participatory setting value.",26
JALEO_1981_08::A14,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_03,AUTH,"The claim that singers will continue to sing and create suggests continuity, but it is not clearly grounded in tradition, roots, or inherited authority.",24
JALEO_1981_08::A14,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The record-search section expresses enjoyment and market observations, but the stronger discourse is access to materials and canon-like defense of living cante.",24
JALEO_1981_08::A15,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_02,AUTH,"The article contrasts jazz influence with flamenco expectations, but it does not explicitly mark the album as fake, impure, or illegitimate flamenco.",22
JALEO_1981_08::A15,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_02,CRIT,"Speed-oriented jazz and lack of flamenco novelty are aesthetic comments, but the central function is general critical evaluation and boundary critique.",22
JALEO_1981_08::A16,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_04,CRIT,"The author exercises judgment, but there is no explicit expert/critic authority or boundary policing beyond ordinary evaluation.",18
JALEO_1981_08::A16,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_02,AUTH,"The criticism could imply a boundary between musical depth and spectacle, but it does not specifically define proper or improper flamenco.",21
JALEO_1981_08::A17,jaleo,Jaleo,JALEO_1981_08,1981,AUTH_03,AUTH,"The review mentions traditional themes and Serrano defending the traditional, but the stronger functions are review evaluation, pedagogy, and stylistic hierarchy.",21
JALEO_1981_08::A17,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_02,CRIT,"Arpeggios, picados, notation, tablature, and repertoire are discussed, but the passage does not primarily define flamenco quality through these criteria.",20
JALEO_1981_08::A17,jaleo,Jaleo,JALEO_1981_08,1981,PED_01,PED,"The book and cassette provide learning materials, but the review does not clearly frame Serrano as an authoritative teacher or method beyond the publication's usefulness.",26
JALEO_1981_08::A18,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_01,CRIT,"The passage clearly evaluates individual singers, but the main boundary work is already captured through AUTH_02 and the packet is kept conservative.",22
JALEO_1981_08::A18,jaleo,Jaleo,JALEO_1981_08,1981,CRIT_04,CRIT,"The reference to what can or cannot figure in the Archivo suggests critical authority, but the visible excerpt does not provide enough context to code this separately.",27
JALEO_1981_09::A1,jaleo,Jaleo,JALEO_1981_09,1981,HERIT_01,HERIT,"The word heritage refers to personal Mediterranean ancestry and appearance, not public cultural heritage.",14
JALEO_1981_09::A1,jaleo,Jaleo,JALEO_1981_09,1981,PED_02,PED,"Family and listening are mentioned, but the strongest learning claim is teacher-based rather than lineage transmission.",17
JALEO_1981_09::A2,jaleo,Jaleo,JALEO_1981_09,1981,COMM_02,COMM,"Performers, serious students, companies, and subscribers are mentioned, but they are not clearly granted authority to judge or sustain flamenco.",20
JALEO_1981_09::A3,jaleo,Jaleo,JALEO_1981_09,1981,COMM_02,COMM,"Calling Jaleo 'my juerga' suggests affective community, but it does not clearly authorize a community's judgment or insider authority.",20
JALEO_1981_09::A4,jaleo,Jaleo,JALEO_1981_09,1981,PED_01,PED,"The article lists Gisela's teachers and institutions, but this is biographical training information without a clear pedagogical authority claim.",20
JALEO_1981_09::A4,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"The review mentions artistry, voice, expressive heels, and musical spirit, but these are folded into broad critical praise rather than a distinct criteria-setting discourse.",25
JALEO_1981_09::A5,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_04,AUTH,"The article values performer-audience exchange, but it does not clearly frame intimacy or publicness as authenticity or loss of authenticity.",21
JALEO_1981_09::A8,jaleo,Jaleo,JALEO_1981_09,1981,COMM_04,COMM,"Gypsy identity and family hardship are foregrounded, but the excerpt does not clearly make identity the basis of flamenco authority or belonging.",22
JALEO_1981_09::A8,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"Taconeo, rasgueo, and staged stillness are described, but they are not explicitly developed as aesthetic criteria.",16
JALEO_1981_09::A9,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"Compás, rhythm, and traditional aspects are invoked as criteria, but they are already serving the stronger boundary critique coded as CRIT_04.",21
JALEO_1981_09::A9,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_03,AUTH,"Traditional aspects are valued, but the main discourse function is purity boundary work rather than continuity or roots.",18
JALEO_1981_09::A10,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"Fast footwork is emphasized as technique, but the article mainly frames it as a record rather than a broader aesthetic criterion for flamenco quality.",24
JALEO_1981_09::A10,jaleo,Jaleo,JALEO_1981_09,1981,PED_03,PED,"The workshop and student jam session mention public access, but the visible text presents them as event information rather than meaningful pedagogy.",22
JALEO_1981_09::A10,jaleo,Jaleo,JALEO_1981_09,1981,COMM_03,COMM,"The juerga and informal social session are mentioned, but there is no clear contrast with spectatorship or claim about participatory value.",21
JALEO_1981_09::A11,jaleo,Jaleo,JALEO_1981_09,1981,COMM_03,COMM,"The reviews describe intimacy between performer and audience, but the strongest functions are critical praise and pedagogical mediation.",18
JALEO_1981_09::A11,jaleo,Jaleo,JALEO_1981_09,1981,COMM_01,COMM,"The text notes acceptance of a non-Spaniard performer, but it does not strongly contrast insiders and outsiders as an authority boundary.",22
JALEO_1981_09::A11,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_04,CRIT,"Multiple reviews authorize Radford's value, but no single critic or expert authority is foregrounded strongly enough beyond ordinary review praise.",21
JALEO_1981_09::A12,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_01,AUTH,"The discussion of ducas asks whether suffering is necessary for good flamenco, but the writer explicitly says he is not sure rather than asserting an authenticity claim.",27
JALEO_1981_09::A12,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_04,AUTH,"The phrase ""easy listening flamenco"" and beach-listening joke suggest commercialization or lightness, but the boundary against authentic flamenco is not explicit enough.",23
JALEO_1981_09::A13,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_01,AUTH,"The phrase ""pure baile y cante jondo"" points toward authenticity, but it is more atmospheric biography than a developed claim of proper flamenco.",23
JALEO_1981_09::A13,jaleo,Jaleo,JALEO_1981_09,1981,PED_01,PED,"Formal training and El Estampio as teacher are mentioned, but the passage does not clearly use pedagogy as the main source of authority.",23
JALEO_1981_09::A13,jaleo,Jaleo,JALEO_1981_09,1981,HERIT_02,HERIT,"Official honors and royal performance are listed, but the excerpt does not frame them as heritage authorization or public cultural patrimony.",21
JALEO_1981_09::A14,jaleo,Jaleo,JALEO_1981_09,1981,PED_03,PED,"The text teaches a guitar-string tying method, but the visible passage does not clearly connect the instruction to flamenco knowledge, authority, or access.",24
JALEO_1981_09::A15,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"Compás, placement, and structuring are named as criteria, but they are used mainly to support Fosforito's pedagogical value as a model.",22
JALEO_1981_09::A15,jaleo,Jaleo,JALEO_1981_09,1981,COMM_04,COMM,"The phrase about non-gypsies and flamenco reports a prejudice, but the article contests rather than endorses it and does not develop identity-based authority enough to code.",28
JALEO_1981_09::A15,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_03,CRIT,"The anniversary of his triumph and festival honors imply canonization, but the clearest hierarchy is official recognition already coded as HERIT_02.",21
JALEO_1981_09::A16,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_02,CRIT,"Gracia, gypsy pelliscos, intricate taconeo, and mantón handling are named, but they function mainly as support for the broader performance evaluation.",21
JALEO_1981_09::A16,jaleo,Jaleo,JALEO_1981_09,1981,PED_03,PED,"Dancing lessons are mentioned, but the article does not frame them as meaningful institutional or transnational access to flamenco knowledge.",20
JALEO_1981_09::A17,jaleo,Jaleo,JALEO_1981_09,1981,CRIT_01,CRIT,"The concert is said to be enjoyed, but the passage does not provide enough evaluative judgment of artistic quality.",19
JALEO_1981_09::A17,jaleo,Jaleo,JALEO_1981_09,1981,PED_03,PED,The Educational Community Cultural Complex is only a venue and does not indicate pedagogical access or knowledge transmission.,18
JALEO_1981_09::A18,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_03,AUTH,"The concert is dedicated to traditionalism and evolution, but the passage does not ground present value primarily in continuity or roots.",21
JALEO_1981_09::A18,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_02,AUTH,"Purists are mentioned, but the article itself does not draw a purity boundary excluding Amaral's work.",17
JALEO_1981_09::A20,jaleo,Jaleo,JALEO_1981_09,1981,HERIT_03,HERIT,"The word archive and list suggest preservation, but the passage does not explicitly frame the anthology as heritage safeguarding or public cultural memory.",23
JALEO_1981_09::A20,jaleo,Jaleo,JALEO_1981_09,1981,AUTH_03,AUTH,"Many cantes are associated with historical figures and places, but the passage is mainly a listing rather than a roots/continuity claim.",22
JALEO_1981_10::A1,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_01,CRIT,"The article praises Córdoba's command, feeling, humility, and greatness, but the stronger discourse functions are pedagogical authority and canon/status.",21
JALEO_1981_10::A1,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_02,CRIT,"Compás and rhythm are discussed as learning criteria, but they function primarily as pedagogy for students rather than independent aesthetic evaluation.",21
JALEO_1981_10::A2,jaleo,Jaleo,JALEO_1981_10,1981,COMM_01,COMM,"The letter mentions secrecy around learning flamenco, but the passage reports a claim from reading and then rejects it rather than constructing a stable insider-outsider boundary.",27
JALEO_1981_10::A2,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_04,CRIT,"The review critiques tourist flamenco and praises Maya's corrective attempt, but the clearest boundary work is already captured by AUTH_02.",21
JALEO_1981_10::A2,jaleo,Jaleo,JALEO_1981_10,1981,AUTH_03,AUTH,"Cante jondo is described as ancient and rooted in gypsy suffering, but the strongest discourse function in the visible review is anti-tourist authenticity boundary work.",26
JALEO_1981_10::A3,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_01,CRIT,"The article contains extensive critical evaluation, but the selected codes capture the stronger boundary, criteria, and canon-forming functions.",19
JALEO_1981_10::A3,jaleo,Jaleo,JALEO_1981_10,1981,COMM_04,COMM,"Gypsy identity is discussed in relation to Spanish dance, but the main claim critiques reduction of Spanish dance to flamenco rather than authorizing an identity group.",26
JALEO_1981_10::A3,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_04,CRIT,"Carola Goya functions as an expert voice, but the coding is kept conservative because her authority is already embedded in the authenticity and criteria claims.",25
JALEO_1981_10::A4,jaleo,Jaleo,JALEO_1981_10,1981,AUTH_01,AUTH,"The group is called authentic, but the article does not dwell on that as a separate claim beyond the broader roots/setting discussion.",23
JALEO_1981_10::A4,jaleo,Jaleo,JALEO_1981_10,1981,COMM_03,COMM,"The concert hall versus gypsy bars/nightclubs contrast suggests public/private setting value, but it is framed more as traditional origin than participatory community.",24
JALEO_1981_10::A4,jaleo,Jaleo,JALEO_1981_10,1981,PED_01,PED,"Study with masters and teaching credentials are mentioned, but they function as background credentials rather than a developed pedagogical authority claim.",21
JALEO_1981_10::A5,jaleo,Jaleo,JALEO_1981_10,1981,COMM_02,COMM,"The peña is involved in organization, but the passage does not clearly grant community authority beyond institutional sponsorship.",18
JALEO_1981_10::A5,jaleo,Jaleo,JALEO_1981_10,1981,HERIT_01,HERIT,"The festival promotes local mosto and public prestige, but it does not explicitly frame flamenco as heritage or collective cultural patrimony.",21
JALEO_1981_10::A6,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_01,CRIT,"The article evaluates guitarists' passages, but the stronger function is comparative ranking through aesthetic criteria.",15
JALEO_1981_10::A7,jaleo,Jaleo,JALEO_1981_10,1981,PED_03,PED,"The humidity advice teaches guitar care, but it concerns instrument maintenance rather than flamenco knowledge transmission or access.",18
JALEO_1981_10::A9,jaleo,Jaleo,JALEO_1981_10,1981,CRIT_02,CRIT,"Duende is mentioned, but the passage does not use it to judge a specific performance or define a quality criterion in detail.",22
JALEO_1981_10::A10,jaleo,Jaleo,JALEO_1981_10,1981,AUTH_01,AUTH,"Phrases such as 'very flamenco interpretation' suggest authenticity, but the passage functions primarily as record criticism rather than a sustained authenticity claim.",22
JALEO_1981_10::A11,jaleo,Jaleo,JALEO_1981_10,1981,HERIT_03,HERIT,"The text calls cante a forgotten, battered relic, but it does not clearly frame safeguarding as public heritage responsibility.",19
JALEO_1981_10::A11,jaleo,Jaleo,JALEO_1981_10,1981,COMM_04,COMM,"The gypsy/Andalusian people are invoked, but the passage centers authenticity, legacy, and transmission rather than identity-based authority as a separate discourse function.",24
JALEO_1981_11::A1,jaleo,Jaleo,JALEO_1981_11,1981,COMM_04,COMM,"The article repeatedly names national and ethnic backgrounds, but these mostly describe group composition rather than clearly defining identity-based flamenco authority.",22
JALEO_1981_11::A1,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_01,CRIT,"There are evaluative comments on individual members' progress and ability, but the stronger critical discourse is the boundary critique of commercial floorshows.",22
JALEO_1981_11::A2,jaleo,Jaleo,JALEO_1981_11,1981,COMM_03,COMM,"The birthday party and country home settings imply social flamenco contexts, but the visible text gives only captions without evaluative participation stakes.",22
JALEO_1981_11::A3,jaleo,Jaleo,JALEO_1981_11,1981,AUTH_03,AUTH,"Tradition is discussed, but mainly as part of a critical argument against restrictive reviewing rather than as a standalone continuity claim.",21
